split,id,sentence,tagged_sentence,ner_labels,has_entity
train,56,"Waziri Mnuchin ambaye anamuwakilisha rais Trump , ameiambia televijeni ya CNBC kwamba pendekezo la White House ni dola trillioni 1 . 5 Spika Pelosi ameiambia televijeni ya MSNBC kwamba ana matumaini ya kupatikana mkataba licha ya kuwa Wademocrats na Warepublican wanatofautiana kuhusu kiwango cha pesa ambacho kinapaswa kutolewa .","Waziri Mnuchin/B-PER ambaye anamuwakilisha rais Trump/B-PER , ameiambia televijeni ya CNBC/B-ORG kwamba pendekezo la White/B-ORG House/I-ORG ni dola trillioni 1 . 5 Spika Pelosi/B-PER ameiambia televijeni ya MSNBC/B-ORG kwamba ana matumaini ya kupatikana mkataba licha ya kuwa Wademocrats na Warepublican wanatofautiana kuhusu kiwango cha pesa ambacho kinapaswa kutolewa .",O B-PER O O O B-PER O O O O B-ORG O O O B-ORG I-ORG O O O O O O O B-PER O O O B-ORG O O O O O O O O O O O O O O O O O O O O O,True
train,57,"Msemaji wa wizara ya mambo ya nje wa Iran , Saeed Khatibzadeh alithibitisha mazungumzo na Riyadh katika mkutano wa waandishi wa habari hapo Jumatatu .","Msemaji wa wizara ya mambo ya nje wa Iran/B-LOC , Saeed/B-PER Khatibzadeh/I-PER alithibitisha mazungumzo na Riyadh/B-PER katika mkutano wa waandishi wa habari hapo Jumatatu/B-DATE .",O O O O O O O O B-LOC O B-PER I-PER O O O B-PER O O O O O O O B-DATE O,True
train,58,"Alisema kupunguza mivutano kati ya mataifa hayo mawili ya kiislam katika eneo la ghuba ya kiajemi ni kwa maslahi ya mataifa yote Marekani imejibu kwa tahadhari uthibitisho kwamba hasimu wake wa mashariki ya kati , Iran amekuwa akifanya mazungumzo ya nadra na mshirika wa Marekani , Saudi Arabia juu ya kufufua uhusiano uliovunjika kati ya mataifa haya mawili Jirani yenye nguvu kieneo .","Alisema kupunguza mivutano kati ya mataifa hayo mawili ya kiislam katika eneo la ghuba/B-LOC ya/I-LOC kiajemi/I-LOC ni kwa maslahi ya mataifa yote Marekani/B-LOC imejibu kwa tahadhari uthibitisho kwamba hasimu wake wa mashariki ya kati , Iran/B-LOC amekuwa akifanya mazungumzo ya nadra na mshirika wa Marekani/B-LOC , Saudi/B-LOC Arabia/I-LOC juu ya kufufua uhusiano uliovunjika kati ya mataifa haya mawili Jirani yenye nguvu kieneo .",O O O O O O O O O O O O O B-LOC I-LOC I-LOC O O O O O O B-LOC O O O O O O O O O O O O B-LOC O O O O O O O O B-LOC O B-LOC I-LOC O O O O O O O O O O O O O O O,True
train,59,"Katika taarifa ya Jumanne iliyotumwa kwenye idhaa ya kiajeni ya VOA , afisa mwandamizi wa utawala wa Biden alisema Marekani imeona ripoti za mazungumzo ya karibuni kati ya Tehran na Riyadh bila ya kutaja wapinzani hao wawili , ofisa huyo aliongeza ; ni lengo la Marekani kupunguza mivutano katika eneo hilo na tunahisi kwamba pande zote zinapozungumza na kila mmoja ni hatua nzuri katika juhudi hizo .","Katika taarifa ya Jumanne/B-DATE iliyotumwa kwenye idhaa ya kiajeni ya VOA/B-ORG , afisa mwandamizi wa utawala wa Biden/B-PER alisema Marekani/B-LOC imeona ripoti za mazungumzo ya karibuni kati ya Tehran/B-LOC na Riyadh/B-PER bila ya kutaja wapinzani hao wawili , ofisa huyo aliongeza ; ni lengo la Marekani/B-LOC kupunguza mivutano katika eneo hilo na tunahisi kwamba pande zote zinapozungumza na kila mmoja ni hatua nzuri katika juhudi hizo .",O O O B-DATE O O O O O O B-ORG O O O O O O B-PER O B-LOC O O O O O O O O B-LOC O B-PER O O O O O O O O O O O O O O B-LOC O O O O O O O O O O O O O O O O O O O O O,True
train,60,"Msemaji wa wizara ya mambo ya nje wa Iran , Saeed Khatibzadeh , alithibitisha mazungumzo na Riyadh katika mkutano wa waandishi wa habari hapo Jumatatu .","Msemaji wa wizara ya mambo ya nje wa Iran/B-LOC , Saeed/B-PER Khatibzadeh/I-PER , alithibitisha mazungumzo na Riyadh/B-PER katika mkutano wa waandishi wa habari hapo Jumatatu/B-DATE .",O O O O O O O O B-LOC O B-PER I-PER O O O O B-PER O O O O O O O B-DATE O,True
train,61,"Alisema kupunguza mivutano kati ya mataifa hayo mawili ya kiislam katika eneo la ghuba ya kiajemi , ni kwa maslahi ya mataifa yote na eneo .","Alisema kupunguza mivutano kati ya mataifa hayo mawili ya kiislam katika eneo la ghuba/B-LOC ya/I-LOC kiajemi/I-LOC , ni kwa maslahi ya mataifa yote na eneo .",O O O O O O O O O O O O O B-LOC I-LOC I-LOC O O O O O O O O O O,True
train,62,"Khatibzadeh aliongeza kuwa , tunakaribisha kutatua masuala ambayo yamejitokeza kati ya mataifa haya mawili , tutatumia juhudi zetu kadri tuwezavyo katika hili .","Khatibzadeh/B-PER aliongeza kuwa , tunakaribisha kutatua masuala ambayo yamejitokeza kati ya mataifa haya mawili , tutatumia juhudi zetu kadri tuwezavyo katika hili .",B-PER O O O O O O O O O O O O O O O O O O O O O O,True
train,63,"Matamshi rasmi ya kwanza ya Saudi Arabia juu ya mazungumzo haya yamekuja Mei 7 , katika matamshi yaliyotolewa na ofisa wa wizara ya mambo ya nje wa Saudi Arabia , Rayed Krimly kwa shirika la habari la Reuters .","Matamshi rasmi ya kwanza ya Saudi/B-LOC Arabia/I-LOC juu ya mazungumzo haya yamekuja Mei/B-DATE 7/I-DATE , katika matamshi yaliyotolewa na ofisa wa wizara ya mambo ya nje wa Saudi/B-LOC Arabia/I-LOC , Rayed/B-PER Krimly/I-PER kwa shirika la habari la Reuters/B-ORG .",O O O O O B-LOC I-LOC O O O O O B-DATE I-DATE O O O O O O O O O O O O O B-LOC I-LOC O B-PER I-PER O O O O O B-ORG O,True
train,64,Kuibuka tena kwa mlipuko wa ugonjwa wa Ebola huko Jamhuri ya Kidemokrasi ya Congo kumepokelewa kwa masikitiko makubwa na Dkt .,Kuibuka tena kwa mlipuko wa ugonjwa wa Ebola huko Jamhuri/B-LOC ya/I-LOC Kidemokrasi/I-LOC ya/I-LOC Congo/I-LOC kumepokelewa kwa masikitiko makubwa na Dkt .,O O O O O O O O O B-LOC I-LOC I-LOC I-LOC I-LOC O O O O O O O,True
train,65,Denis Mukwege mshindi wa tuzo ya Nobel ya mwaka 2018 .,Denis/B-PER Mukwege/I-PER mshindi wa tuzo ya Nobel ya mwaka 2018/B-DATE .,B-PER I-PER O O O O O O O B-DATE O,True
train,66,""""""""" Kuhusiana na Ebola , nina amini lazima tuongeze uangalifu wetu kuhusu virusi hivi .",""""""""" Kuhusiana na Ebola , nina amini lazima tuongeze uangalifu wetu kuhusu virusi hivi .",O O O O O O O O O O O O O O O,False
train,67,"Tayari tumezidiwa na maambukizi ya virusi vya corona , na ikiwa Ebola inaongezeka tena wakati tayari tunateseka , hali inaweza kuwa ngumu sana kwa watu wa mashariki mwa nchi .","Tayari tumezidiwa na maambukizi ya virusi vya corona , na ikiwa Ebola inaongezeka tena wakati tayari tunateseka , hali inaweza kuwa ngumu sana kwa watu wa mashariki mwa nchi .",O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O,False
train,68,"Pendekezo pekee ambalo ninaweza kutoa kwa wakazi ni kwamba tuwe waangalifu zaidi juu ya ishara za Ebola na Corona , na iwapo tukishuku mtu yoyote ambaye mwili wake utaoneysha ishara za magonjwa hayo tuzigeukie taasisi za afya na kuzitaarifu mapema ili zijaribu kuleta suluhisho kwa tatizo hilo .","Pendekezo pekee ambalo ninaweza kutoa kwa wakazi ni kwamba tuwe waangalifu zaidi juu ya ishara za Ebola na Corona , na iwapo tukishuku mtu yoyote ambaye mwili wake utaoneysha ishara za magonjwa hayo tuzigeukie taasisi za afya na kuzitaarifu mapema ili zijaribu kuleta suluhisho kwa tatizo hilo .",O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O,False
train,69,"Hii ndiyo njia pekee ya kuzuia kuenea kwa ugonjwa huu , """""""" alisema Dkt .","Hii ndiyo njia pekee ya kuzuia kuenea kwa ugonjwa huu , """""""" alisema Dkt .",O O O O O O O O O O O O O O O,False
train,70,Mukwege .,Mukwege/B-PER .,B-PER O,True
train,71,Ugonjwa huo umeripotiwa katika mji wa Butembo mashariki mwa DRC tangu mwanzoni mwa Februari .,Ugonjwa huo umeripotiwa katika mji wa Butembo/B-LOC mashariki mwa DRC/B-LOC tangu mwanzoni/B-DATE mwa/I-DATE Februari/I-DATE .,O O O O O O B-LOC O O B-LOC O B-DATE I-DATE I-DATE O,True
train,72,"Dkt Mukwege amesema hayo mjini Bukavu katika jimbo la Kivu Kusini wakati wa mkutano na waandishi wa habari katika hospitali yake ya Panzi , ndani ya mtaa wa Ibanda .","Dkt Mukwege/B-PER amesema hayo mjini Bukavu/B-LOC katika jimbo la Kivu/B-LOC Kusini wakati wa mkutano na waandishi wa habari katika hospitali yake ya Panzi/B-LOC , ndani ya mtaa wa Ibanda/B-LOC .",O B-PER O O O B-LOC O O O B-LOC O O O O O O O O O O O O B-LOC O O O O O B-LOC O,True
train,73,Ugonjwa wa Ebola umeripotiwa tena huko Butembo ikiwa imepita miezi takriban minane baada ya kutangazwa kumalizika kwa ugonjwa huo nchini Congo .,Ugonjwa wa Ebola umeripotiwa tena huko Butembo/B-LOC ikiwa imepita miezi takriban minane baada ya kutangazwa kumalizika kwa ugonjwa huo nchini Congo/B-LOC .,O O O O O O B-LOC O O O O O O O O O O O O O B-LOC O,True
train,74,Hivi sasa visa vinne vimethibitishwa na maafisa wa afya katika eneo hilo .,Hivi sasa visa vinne vimethibitishwa na maafisa wa afya katika eneo hilo .,O O O O O O O O O O O O O,False
train,75,"Licha yakuwa ugonjwa huo hivi sasa uko katika mji wa Butembo , viongozi wa Kivu Kusini wamechukua hatua muhimu kuhamasisha wakazi wa jimbo hilo kujikinga na maambukizi .","Licha yakuwa ugonjwa huo hivi sasa uko katika mji wa Butembo/B-LOC , viongozi wa Kivu/B-LOC Kusini wamechukua hatua muhimu kuhamasisha wakazi wa jimbo hilo kujikinga na maambukizi .",O O O O O O O O O O B-LOC O O O B-LOC O O O O O O O O O O O O O,True
train,76,Pia alielezea kuwa hospitali ya Panzi imesaini mkataba na Japani ili kusaidia kutibu wagonjwa hususan waathirika wa dhuluma za ngono na ubakaji .,Pia alielezea kuwa hospitali/B-LOC ya/I-LOC Panzi/I-LOC imesaini mkataba na Japani/B-LOC ili kusaidia kutibu wagonjwa hususan waathirika wa dhuluma za ngono na ubakaji .,O O O B-LOC I-LOC I-LOC O O O B-LOC O O O O O O O O O O O O O,True
train,77,"Kampeni ya chanjo imezinduliwa huko Butembo tangu Februari 15 , hasa kwa madaktari wa hospitali ya Matanda ambako kuliripotiwa kisa cha kwanza cha Ebola mwezi Februari .","Kampeni ya chanjo imezinduliwa huko Butembo/B-LOC tangu Februari/B-DATE 15/I-DATE , hasa kwa madaktari wa hospitali/B-ORG ya/I-ORG Matanda/I-ORG ambako kuliripotiwa kisa cha kwanza cha Ebola mwezi Februari/B-DATE .",O O O O O B-LOC O B-DATE I-DATE O O O O O B-ORG I-ORG I-ORG O O O O O O O O B-DATE O,True
train,78,"Tangu mwanzo wa wiki hii , dawa inayoitwa Ebanga imekubaliwa na viongozi wa Congo na imefikishwa Butemboili kusaidia katika matibuba .","Tangu mwanzo/B-DATE wa/I-DATE wiki/I-DATE hii/I-DATE , dawa inayoitwa Ebanga imekubaliwa na viongozi wa Congo/B-LOC na imefikishwa Butemboili/B-LOC kusaidia katika matibuba .",O B-DATE I-DATE I-DATE I-DATE O O O O O O O O B-LOC O O B-LOC O O O O,True
train,79,Hii ikiwa ni tiba moja ya sindano iliyoidhinishwa na shirika la Marekani linalosimamia ubora wa huduma ya Chakula na Dawa ( FDA ) .,Hii ikiwa ni tiba moja ya sindano iliyoidhinishwa na shirika la Marekani/B-LOC linalosimamia ubora wa huduma/B-ORG ya/I-ORG Chakula/I-ORG na/I-ORG Dawa/I-ORG ( FDA/B-ORG ) .,O O O O O O O O O O O B-LOC O O O B-ORG I-ORG I-ORG I-ORG I-ORG O B-ORG O O,True
train,80,Tiba ya Ebanga ni kwa ajili ya wote watu wazima na watoto .,Tiba ya Ebanga ni kwa ajili ya wote watu wazima na watoto .,O O O O O O O O O O O O O,False
train,81,Ilianzishwa na daktari wa virusi Jean - Jacques Muyembe .,Ilianzishwa na daktari wa virusi Jean/B-PER -/I-PER Jacques/I-PER Muyembe/I-PER .,O O O O O B-PER I-PER I-PER I-PER O,True
train,82,Na ilikuwa katika majaribio tangu mwaka 2018 .,Na ilikuwa katika majaribio tangu mwaka 2018/B-DATE .,O O O O O O B-DATE O,True
train,83,"Imetayarishwa na mwandishi wetu , Mitima Delachance , Bukavu , DRC .","Imetayarishwa na mwandishi wetu , Mitima/B-PER Delachance/I-PER , Bukavu/B-LOC , DRC/B-LOC .",O O O O O B-PER I-PER O B-LOC O B-LOC O,True
train,84,Maziko ya Prince Philip mume wa Malkia Elizabeth yamefanyka Jumamosi baada ya ibada katika kanisa la St George kwenye Kasri ya Winsdor .,Maziko ya Prince Philip/B-PER mume wa Malkia Elizabeth/B-PER yamefanyka Jumamosi/B-DATE baada ya ibada katika kanisa/B-LOC la/I-LOC St/I-LOC George/I-LOC kwenye Kasri ya Winsdor/B-ORG .,O O O B-PER O O O B-PER O B-DATE O O O O B-LOC I-LOC I-LOC I-LOC O O O B-ORG O,True
train,85,Maziko yamefanyika chini ya masharti makali ya kupambana na ugonjwa wa COVID - 19 ambapo ni watu 30 pekee waliyo hudhuria na kufuatiliwa na mamilioni ya watazamaji kupitia televisheni .,Maziko yamefanyika chini ya masharti makali ya kupambana na ugonjwa wa COVID - 19 ambapo ni watu 30 pekee waliyo hudhuria na kufuatiliwa na mamilioni ya watazamaji kupitia televisheni .,O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O,False
train,86,Mapema Leo ibada ya mazishi ya Prince Philip mume wake malkia Elizabeth inafanyika Jumamosi katika kanisa la St George katika kasti ya Winsdor .,Mapema/B-DATE Leo/I-DATE ibada ya mazishi ya Prince Philip/B-PER mume wake malkia Elizabeth/B-PER inafanyika Jumamosi/B-DATE katika kanisa/B-LOC la/I-LOC St/I-LOC George/I-LOC katika kasti ya Winsdor/B-LOC .,B-DATE I-DATE O O O O O B-PER O O O B-PER O B-DATE O B-LOC I-LOC I-LOC I-LOC O O O B-LOC O,True
train,87,"Prince Charles wa Uingereza na wanafamilia wengine wameongoza mazishi ya Prince Philip , wakati jeneza lake likisafirishwa na gari maalum la kijeshi kanisani likisindikizwa kwa miguu na familia ya kifalme .","Prince Charles/B-PER wa Uingereza/B-LOC na wanafamilia wengine wameongoza mazishi ya Prince Philip/B-PER , wakati jeneza lake likisafirishwa na gari maalum la kijeshi kanisani likisindikizwa kwa miguu na familia ya kifalme .",O B-PER O B-LOC O O O O O O O B-PER O O O O O O O O O O O O O O O O O O O,True
train,88,"Sherehe zote za kifalme zimekuwa zikifanyika tangu mchana wa Jumamosi kukiwa na heshma za kijeshi na mizinga 21 kupigwa , huku baadhi ya raia wakikusanyika kando ya kasri kujaribu kutoa heshima zao za mwisho .","Sherehe zote za kifalme zimekuwa zikifanyika tangu mchana wa Jumamosi/B-DATE kukiwa na heshma za kijeshi na mizinga 21 kupigwa , huku baadhi ya raia wakikusanyika kando ya kasri kujaribu kutoa heshima zao za mwisho .",O O O O O O O O O B-DATE O O O O O O O O O O O O O O O O O O O O O O O O O,True
train,89,Philip anaefahamika kama Duke of Edinburg alifariki April 9 akiwa na umri wa miaka 99 .,Philip/B-PER anaefahamika kama Duke of Edinburg/B-LOC alifariki April/B-DATE 9/I-DATE akiwa na umri wa miaka 99 .,B-PER O O O O B-LOC O B-DATE I-DATE O O O O O O O,True
train,90,Alimuoa Malkia Elizabeth miaka 73 iliyopita hapo mwaka 1947 na kumsaidia mke wake kubadili uongozi wa kifalme kufuatana na mabadiliko duniani baada ya vita vya pili vya dunia .,Alimuoa Malkia Elizabeth/B-PER miaka 73 iliyopita hapo mwaka 1947/B-DATE na kumsaidia mke wake kubadili uongozi wa kifalme kufuatana na mabadiliko duniani baada ya vita vya pili vya dunia .,O O B-PER O O O O O B-DATE O O O O O O O O O O O O O O O O O O O O,True
train,91,"Rais wa Algeria Abdelmadjid Tebboune amemaliza matibabu baada ya kuambukizwa virusi vya Corona , lakini ofisi yake imesema kwamba atafanyiwa uchunguzi zaidi wa kiafya .","Rais wa Algeria/B-LOC Abdelmadjid/B-PER Tebboune/I-PER amemaliza matibabu baada ya kuambukizwa virusi vya Corona , lakini ofisi yake imesema kwamba atafanyiwa uchunguzi zaidi wa kiafya .",O O B-LOC B-PER I-PER O O O O O O O O O O O O O O O O O O O O,True
train,92,"Tebboune , mwenye umri wa miaka 75 , alipelekwa ujerumani karibu wiki mbili zilizopita baada ya kugundulika kuambukizwa virusi vya Corona .","Tebboune/B-PER , mwenye umri wa miaka 75 , alipelekwa ujerumani/B-LOC karibu wiki/B-DATE mbili/I-DATE zilizopita/I-DATE baada ya kugundulika kuambukizwa virusi vya Corona .",B-PER O O O O O O O O B-LOC O B-DATE I-DATE I-DATE O O O O O O O O,True
train,93,Tebboune alichaguliwa kama rais wa Algeria baada ya maandamano yaliyodumu zaidi ya mwaka mmoja yaliyomuondoa madarakani rais Abdelaziz Bouteflika .,Tebboune/B-PER alichaguliwa kama rais wa Algeria/B-LOC baada ya maandamano yaliyodumu zaidi ya mwaka mmoja yaliyomuondoa madarakani rais Abdelaziz/B-PER Bouteflika/I-PER .,B-PER O O O O B-LOC O O O O O O O O O O O B-PER I-PER O,True
train,94,Ameahidi kuleta mabadiliko ya uongozi na kuichumi nchini Algeria .,Ameahidi kuleta mabadiliko ya uongozi na kuichumi nchini Algeria/B-LOC .,O O O O O O O O B-LOC O,True
train,95,"Mapema mwezi huu , raia wa Algeria walipitisha mabadiliko ya katiba yanayotoa mamlaka zaidi kwa bunge na waziri mkuu Pamoja na kuruhusu jeshi la nchi hiyo kushiriki katika juhudi za kuleta amani katika nchi za nje .","Mapema/B-DATE mwezi/I-DATE huu/I-DATE , raia wa Algeria/B-LOC walipitisha mabadiliko ya katiba yanayotoa mamlaka zaidi kwa bunge na waziri mkuu Pamoja na kuruhusu jeshi la nchi hiyo kushiriki katika juhudi za kuleta amani katika nchi za nje .",B-DATE I-DATE I-DATE O O O B-LOC O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O,True
train,96,"Tebboune ametangaza pia mipango ya kuimarisha sekta ya nshati ya Algeria na kuacha kutegemea gesi na mafuta , hatua ambayo pia inatarajiwa kubuni nafasi kadhaa za ajira katika nchi hiyo ya kaskazini mwa Afrika yenye jumla ya watu milioni 44 .","Tebboune/B-PER ametangaza pia mipango ya kuimarisha sekta ya nshati ya Algeria/B-LOC na kuacha kutegemea gesi na mafuta , hatua ambayo pia inatarajiwa kubuni nafasi kadhaa za ajira katika nchi hiyo ya kaskazini mwa Afrika/B-LOC yenye jumla ya watu milioni 44 .",B-PER O O O O O O O O O B-LOC O O O O O O O O O O O O O O O O O O O O O O B-LOC O O O O O O O,True
train,97,"Maafisa wa Afrika Kusini wanasema nchi inakabiliwa na ongezeko la maambukizo ya ugonjwa wa COVID-19 , wakisema kumekuwepo na watu 15 , 000 walioambukizwa Jumapili na watu 122 wamefariki .","Maafisa wa Afrika/B-LOC Kusini/I-LOC wanasema nchi inakabiliwa na ongezeko la maambukizo ya ugonjwa wa COVID-19 , wakisema kumekuwepo na watu 15 , 000 walioambukizwa Jumapili/B-DATE na watu 122 wamefariki .",O O B-LOC I-LOC O O O O O O O O O O O O O O O O O O O O B-DATE O O O O O,True
train,98,"Rais Cyril Ramaphosa alisema Jumapili usiku kuwa aina ya virusi vya corona , Delta inawezekana ndio inayosambaa na kusababisha kuongezeka kwa haraka wagonjwa nchini humo .","Rais Cyril/B-PER Ramaphosa/I-PER alisema Jumapili/B-DATE usiku kuwa aina ya virusi vya corona , Delta inawezekana ndio inayosambaa na kusababisha kuongezeka kwa haraka wagonjwa nchini humo .",O B-PER I-PER O B-DATE O O O O O O O O O O O O O O O O O O O O O,True
train,99,"Masharti mapya kupambana na mlipuko huo ni pamoja na kupiga marufuku mikusanyiko yote ya umma isipokuwa mazishi , ambayo yatapunguzwa kwa watu 50 tu .","Masharti mapya kupambana na mlipuko huo ni pamoja na kupiga marufuku mikusanyiko yote ya umma isipokuwa mazishi , ambayo yatapunguzwa kwa watu 50 tu .",O O O O O O O O O O O O O O O O O O O O O O O O O,False
train,100,Uuzaji wa pombe pia utakatazwa na muda wa kutotoka nje wa usiku utaanza kutumika .,Uuzaji wa pombe pia utakatazwa na muda wa kutotoka nje wa usiku utaanza kutumika .,O O O O O O O O O O O O O O O,False
train,101,"Jimbo la Gauteng lilikuwa na asilimia 66 ya maambukizi mapya , maafisa walisema .","Jimbo la Gauteng/B-LOC lilikuwa na asilimia 66 ya maambukizi mapya , maafisa walisema .",O O B-LOC O O O O O O O O O O O,True
train,102,Mafisa wa afya wana wasiwasi majimbo mengine hivi karibuni huenda yakapata ongezeko la wagonjwa .,Mafisa wa afya wana wasiwasi majimbo mengine hivi karibuni huenda yakapata ongezeko la wagonjwa .,O O O O O O O O O O O O O O O,False
train,103,"Chanzo cha Habari : VOA NewsMwakilishi Nancy Pelosi alichaguliwa tena kuwa spika wa Baraza la Wawakilishi la Marekani Jumapili kwa kipindi chake cha nne , akiwa na wingi uliopungua wa wawakilishi wa chama cha demokrat na changamoto zilizo mbele .","Chanzo cha Habari : VOA/B-ORG NewsMwakilishi Nancy/B-PER Pelosi/I-PER alichaguliwa tena kuwa spika wa Baraza la Wawakilishi la Marekani/B-LOC Jumapili/B-DATE kwa kipindi chake cha nne , akiwa na wingi uliopungua wa wawakilishi wa chama cha demokrat na changamoto zilizo mbele .",O O O O B-ORG O B-PER I-PER O O O O O O O O O B-LOC B-DATE O O O O O O O O O O O O O O O O O O O O O,True
train,104,"Mdemokrat huyo kutoka jimbo la California alipata kura zilizohitajika kupata ushindi Jumapili alasiri , na huku Wademokrat wawili wakipigia kura wagombea wengine na wengine watatu wakipiga kura ya kusema walikuwapo .","Mdemokrat huyo kutoka jimbo la California/B-LOC alipata kura zilizohitajika kupata ushindi Jumapili/B-DATE alasiri , na huku Wademokrat wawili wakipigia kura wagombea wengine na wengine watatu wakipiga kura ya kusema walikuwapo .",O O O O O B-LOC O O O O O B-DATE O O O O O O O O O O O O O O O O O O O,True
